,Unnamed: 0,OBJECTID,Agency,State,Unit ID,Unit Name,Fire_Code,Incident Indentifier,Fire Name,Protection_Type,Cause,Owner,Acres,WUI,Size Class,Size_Class_Rank,Date,Month,Day,Year,MONTHST,DAYST,YEARST,Elevation,LatNAD83,LongNAD83,created_user,created_date,last_edited_user,last_edited_date,District,GlobalID,County,Dispatch Unit ID,x,y,PresBurn,FireName,Date_cData
1646,1646,1861,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,7544,,VAQUERO,,Human,5,7,,B,2,8/3/1998 0:00,8,3,1998,8,3,1998,6407,38.57333333,-119.6294444,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,94cb8b91-256a-4c41-b427-46df81f7dbfc,Alpine,USNVSFC,270932.6261,4272709.292,NO,,
1649,1649,1864,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7556,,C-HILL,,Human,14,32,,C,3,8/18/1998 0:00,8,18,1998,8,18,1998,8724,39.14833333,-119.8866667,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,b695acaa-881d-407a-b0f9-66bcdad367ab,Carson City,USCACICC,250539.5898,4337206.732,NO,,
1650,1650,1865,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7501,,DAVIS CREEK,,Natural,14,10,,C,3,8/14/1998 0:00,8,14,1998,8,14,1998,5223,39.30833333,-119.8333333,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,add99372-0240-4796-aebe-632c5acaffc0,Washoe,USNVSFC,255705.2215,4354821.796,NO,,
1651,1651,1866,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,7563,,HUNTER,,Natural,5,82,,C,3,10/9/1998 0:00,10,9,1998,10,9,1998,6558,38.56166667,-119.6316667,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,f74ed8ec-1b39-4b95-a02e-f48a57d2fe7e,Alpine,USNVSFC,270701.898,4271419.966,NO,,
14239,14239,14540,BLM,NV,NVCCD,Carson City District,D58X,NV-CCD-0338,EAST LAKE,,Human,1,959.6667195,,E,5,4/29/2008 0:00,4,29,2008,4,29,2008,5436,39.3117,-119.7722,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,53527624-7cab-4206-8b81-9fb996ea77aa,Washoe,USNVSFC,260988.5327,4355032.005,NO,,
1676,1676,1891,FS,CA,CASTF,Stanislaus National Forest,7762,,DISASTER,,Human,5,3,,B,2,10/19/1999 0:00,10,19,1999,10,19,1999,8406,38.45166667,-119.7569444,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,c6923fe5-f46c-4e61-af17-a9e1a35ab541,Alpine,USCASTCC,259418.5015,4259531.234,NO,,
1819,1819,2035,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7525,NV-TNF-,GREY,,Human,5,3,,B,2,5/15/1999 0:00,5,15,1999,5,15,1999,6549,39.35,-120,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,1086c2a7-5197-4935-a6e0-4e1ce07097f4,Washoe,USNVSFC,241486.0271,4359911.014,NO,,
1823,1823,2039,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7531,NV-NWS-713,BRUNSWICK HILL,,Human,5,77,,C,3,6/6/1999 0:00,6,6,1999,6,6,1999,5079,39.44166667,-119.8269444,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,3c8f509b-ebe2-405a-8ca1-263fd41b418e,Washoe,USNVSFC,256719.8202,4369605.189,NO,,
1824,1824,2040,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7536,NV-TNF-P47536,PEAVINE,,Human,5,88,,C,3,6/14/1999 0:00,6,14,1999,6,14,1999,7044,39.60833333,-119.9416667,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,716c71b8-5bed-4f58-a2df-b1228ae237cd,Washoe,USNVSFC,247450.5068,4388422.777,NO,,
1831,1831,2047,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7559,,STATELINE,,Human,13,2,,B,2,7/11/1999 0:00,7,11,1999,7,11,1999,5062,39.46694444,-120.0002778,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,83b9c1c2-29bb-4144-a9a2-489a04519aab,Washoe,USNVSFC,241894.0454,4372893.656,NO,,
1834,1834,2050,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7523,,PARR,,Human,5,13,,C,3,10/10/1999 0:00,10,10,1999,10,10,1999,4833,39.56722222,-119.8186111,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,76faa8c4-f46b-495a-8e00-9306f7a63eb2,Washoe,USNVSFC,257873.597,4383520.212,NO,,
1835,1835,2051,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7569,,RICKEY,,Human,5,16,,C,3,7/17/1999 0:00,7,17,1999,7,17,1999,4977,38.72861111,-119.4308333,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,f63d7a13-3c68-4a6c-9f1b-093356885887,Douglas,USNVSFC,288694.2498,4289466.264,NO,,
1836,1836,2052,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7571,,BELLHAVEN,,Human,13,7,,B,2,7/16/1999 0:00,7,16,1999,7,16,1999,5266,39.43138889,-119.8288889,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,3ad730e4-f801-4061-941c-5a66118d6dbe,Washoe,USNVSFC,256516.6476,4368469.548,NO,,
26262,26262,28217,BLM,NV,NVCCD,Carson City District,,,BIA 4,,Human,,956,,E,,6/13/1985 0:00,6,12,1985,,,,6752,39.8999,-119.5844,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,fbad8d8d-051b-4125-88d0-0a8c33bd67e9,Washoe,USNVSFC,279061.1845,4419844.633,NO,,
16517,16517,16845,BLM,NV,NVCCD,Carson City District,FN2E,NV-CCD-000793,CLAN,,Natural,1,921.1674175,,E,5,7/29/2010 0:00,7,29,2010,7,29,2010,7713,39.5225,-117.8839,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,a90c6997-d2ac-4089-92b0-540ee3e706b3,Churchill,USNVSFC,424027.079,4375134.523,NO,,
1841,1841,2057,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7501,,PEAVINE 2,,Natural,5,30,,C,3,7/31/1999 0:00,7,31,1999,7,31,1999,6079,39.60833333,-119.925,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,96dc615b-5025-42a4-a6ad-2322187ae643,Washoe,USNVSFC,248881.6178,4388376.025,NO,,
1849,1849,2065,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,7604,,EVANS,,Natural,5,7,,B,2,8/4/1999 0:00,8,4,1999,8,4,1999,5344,39.66444444,-120.0338889,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,2f212779-6de1-4737-95c8-cb283639b1eb,Sierra,USNVSFC,239742.226,4394915.317,NO,,
1851,1851,2067,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,7614,,COLONY,,Natural,13,30,,C,3,8/7/1999 0:00,8,7,1999,8,7,1999,5407,38.80111111,-119.7522222,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,aa29219d-68f3-46ff-b0ea-03fe00c1a269,Alpine,USNVSFC,260994.5641,4298304.605,NO,,
1853,1853,2069,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,7502,,MASONIC,,Natural,5,3,,B,2,8/10/1999 0:00,8,10,1999,8,10,1999,7733,38.36666667,-119.1347222,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,cfe6f8e4-8ee8-4ffd-890c-62694c71bdac,Mono,USNVSFC,313504.1182,4248655.706,NO,,
26133,26133,28088,BLM,NV,NVCCD,Carson City District,,,BEDELL 2,,Natural,,921,,E,,5/28/1984 0:00,5,27,1984,,,,6637,39.8499,-119.8344,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,baf52627-3dd7-4160-9afa-0cff707989ab,Washoe,USNVSFC,257509.6669,4414942.883,NO,,
1871,1871,2087,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,7502,,BLACKJACK,,Natural,5,2,,B,2,9/6/1999 0:00,9,6,1999,9,6,1999,9393,38.48583333,-119.3338889,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,fd75769e-b7e0-4880-a6bd-ffe01c455aad,Mono,USNVSFC,296437.1766,4262302.397,NO,,
1878,1878,2094,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7502,,ANCHORITE 2,,Natural,5,25,,C,3,8/24/1999 0:00,8,24,1999,8,24,1999,7631,38.13472222,-118.6513889,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,c181faf9-d2ed-4dd1-aa31-ce5d742368fb,Mineral,USNVSFC,355273.3067,4222051.03,NO,,
1879,1879,2095,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,7675,,FARAD,,Human,5,5,,B,2,8/24/1999 0:00,8,24,1999,8,24,1999,5348,39.43694444,-120.0319444,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,70c0f668-d1cf-4378-ac03-351bd25600e1,Nevada,USNVSFC,239057.2689,4369654.613,NO,,
1886,1886,2102,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,7501,,RUFF,,Natural,13,3,,B,2,8/26/1999 0:00,8,26,1999,8,26,1999,6024,39.68583333,-120.1133333,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,1cad0456-b45c-4620-aa6f-fc5c19a69e09,Sierra,USNVSFC,233008.4177,4397523.416,NO,,
1891,1891,2107,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7770,NV-TNF-1690,GULLY,,Human,5,69,,C,3,9/11/1999 0:00,9,11,1999,9,11,1999,5843,39.60694444,-119.9208333,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,f597aaeb-06bc-40fd-82ec-e6c2cfc89638,Washoe,USNVSFC,249234.3799,4388210.198,NO,,
1892,1892,2108,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7701,,KEYSTONE 2,,Human,5,40,,C,3,9/12/1999 0:00,9,12,1999,9,12,1999,5299,39.55833333,-119.8541667,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,2b0b46ad-45ac-4766-b332-8c174891c1b8,Washoe,USNVSFC,254787.466,4382629.882,NO,,
1898,1898,2114,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,7501,,SILVER 2,,Natural,5,3,,B,2,9/18/1999 0:00,9,18,1999,9,18,1999,7362,38.56888889,-119.6022222,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,d458d08c-6367-4095-bd3d-14513ec7d311,Alpine,USNVSFC,273290.5142,4272148.443,NO,,
1904,1904,2120,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,7528,,MANDN,,Human,5,2,,B,2,10/20/1999 0:00,10,20,1999,10,20,1999,5328,39.60277778,-119.8741667,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,54b352d5-398c-40b1-8a02-06d61923176b,Washoe,USNVSFC,253226.7416,4387618.36,NO,,
24863,24863,26818,BLM,CA,NVCCD,Carson City District,,,TOF 33,,Undetermined,,916,,E,,8/3/1990 0:00,8,2,1990,,,,3383,39.6999,-120.0677,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Northern California District,954e96e9-25ec-40ff-ba41-e25543a87c31,Sierra,USNVSFC,236975.9684,4398950.06,NO,,
1914,1914,2130,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,7544,,SINNAMON MEADOW,,Human,5,7,,B,2,6/28/1999 0:00,6,28,1999,6,28,1999,8274,38.10527778,-119.2219444,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,06aa8ae1-709c-4c81-bb46-54a4652ecf20,Mono,USNVSFC,305186.6739,4219827.671,NO,,
1966,1966,2182,FS,CA,CAPNF,Plumas National Forest,4400,,FRENCH,,Human,5,2,,B,2,9/4/1999 0:00,9,4,1999,9,4,1999,5814,39.96694444,-120.2188889,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,954683bb-67f8-4b98-a2d3-0455e4d2dac4,Plumas,USCAPNFC,225078.615,4429051.805,NO,,
1969,1969,2185,FS,CA,CAPNF,Plumas National Forest,,NV-CCD-D271,CEMETARY,,Human,13,3930,,F,6,9/6/1999 0:00,9,6,1999,9,6,1999,5052,39.8025,-120.1408333,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,23f2bd29-9c0d-4464-a28e-5c0bb8202e79,Plumas,USCAGVCC,231104.0505,4410557.576,NO,,
1975,1975,2191,FS,CA,CATNF,Tahoe National Forest,,,CASTLE,,Natural,6,10,,C,3,8/26/1999 0:00,8,26,1999,8,26,1999,6644,39.68444444,-120.1341667,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,064bd01d-ce12-4fe8-b335-768f9c6cf09e,Sierra,USCAGVCC,231216.0815,4397431.503,NO,,
2119,2119,2335,BIA,NV,NVWNA,Western Nevada Agency,,,PAIUTE,,Human,2,3,,B,2,10/1/1997 0:00,10,1,1997,10,1,1997,5456,39.7752,-119.4077,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,12dfd60e-e68e-4e83-b92c-0f58f201674a,Washoe,USNVSFC,293795.9554,4405579.887,NO,,
2193,2193,2409,BLM,CA,CACND,Central California District,D131,,TAYLOR,,Natural,1,15,,C,3,8/29/1992 0:00,8,29,1992,8,29,1992,5440,38.5116,-119.4754,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,f482bd39-8035-486e-9610-1c771ec5387b,Mono,USNVSFC,284169.7756,4265484.716,NO,,
2210,2210,2426,BLM,CA,CACND,Central California District,D202,,DOG CREEK,,Natural,1,5,,B,2,9/19/1994 0:00,9,19,1994,9,19,1994,7644,38.2333,-119.1843,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,0ead7ad1-eea9-4902-864b-e0a69cc12c5b,Mono,USNVSFC,308822.4922,4233956.508,NO,,
2212,2212,2428,BLM,CA,CACND,Central California District,U953,,EASTSIDE,,Human,1,2,,B,2,8/1/1995 0:00,8,1,1995,8,1,1995,5098,38.5666,-119.501,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,7441b16e-4b20-45e4-bc0c-fc91808b41f7,Mono,USNVSFC,282103.5112,4271649.359,NO,,
2213,2213,2429,BLM,CA,CACND,Central California District,U988,,LARSEN,,Human,7,75,,C,3,8/19/1995 0:00,8,19,1995,8,19,1995,5272,38.5332,-119.4843,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,12784a15-f8d6-44c4-b593-6f0d2769f316,Mono,USNVSFC,283458.454,4267902.934,NO,,
2218,2218,2434,BLM,CA,CACND,Central California District,D141,,MONTGOMERY,,Human,5,10,,C,3,7/4/1996 0:00,7,4,1996,7,4,1996,5814,37.8999,-118.451,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,3956ed15-fe51-40c4-8cfa-92e4ee29711d,Mono,USCAOVCC,372429.7291,4195701.21,NO,,
2219,2219,2435,BLM,CA,CACND,Central California District,D145,,COLVIL/COW,,Natural,1,1600,,F,6,7/7/1996 0:00,7,7,1996,7,7,1996,5217,38.5699,-119.5127,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,7f5dd7b0-1bfc-4e5f-8d88-7adf0143d6be,Mono,USNVSFC,281094.0372,4272043.442,NO,,
2220,2220,2436,BLM,CA,CACND,Central California District,D146,,AURORA,,Natural,1,2,,B,2,7/7/1996 0:00,7,7,1996,7,7,1996,5272,38.5832,-119.5177,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,d5b22e76-b46d-41b2-a39f-8e86b9c372cb,Mono,USNVSFC,280698.8482,4273531.501,NO,,
2222,2222,2438,BLM,CA,CACND,Central California District,D144,,WALKER CPX,,Natural,1,1300,,F,6,7/8/1996 0:00,7,8,1996,7,8,1996,5272,38.5832,-119.5177,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,12fb0b73-b31e-41d4-8366-2e1839e959be,Mono,USNVSFC,280698.8482,4273531.501,NO,,
12912,12912,13212,BLM,NV,NVCCD,Carson City District,,NV-CCD-1733,ANTELOPE,,Natural,14,900,,E,5,8/8/2001 0:00,8,8,2001,8,8,2001,5558,39.71666666,-119.85,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,fecb4d59-d53e-42a8-9f8a-39413102dedb,Washoe,USNVSFC,255703.6917,4400194.958,NO,,
2225,2225,2441,BLM,CA,CACND,Central California District,U956,,ANTELOPE,,Natural,1,1.5,,B,2,8/13/1996 0:00,8,13,1996,8,13,1996,7411,38.4999,-119.5177,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,65f9fd6a-958c-4499-8d4c-97145eebaf2c,Mono,USNVSFC,280445.555,4264286.324,NO,,
2227,2227,2443,BLM,CA,CACND,Central California District,U961,,WARMSPRING,,Natural,1,3,,B,2,8/24/1996 0:00,8,24,1996,8,24,1996,9180,38.2166,-119.0843,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,8abbdece-0a51-462d-8d6d-d0559b817806,Mono,USNVSFC,317534.0395,4231901.363,NO,,
2232,2232,2448,BLM,CA,CACND,Central California District,U972,,RANCHERIA,,Natural,1,85,,C,3,5/15/1997 0:00,5,15,1997,5,15,1997,7572,38.0999,-119.0843,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,9f84a984-c490-49f6-8942-c5405072fe72,Mono,USCAOVCC,317242.8403,4218950.859,NO,,
24773,24773,26728,BLM,CA,NVCCD,Carson City District,,,USFS 10,,Undetermined,,900,,E,,6/13/1987 0:00,6,12,1987,,,,6522,39.7499,-120.1844,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Northern California District,ee395945-7a77-40e3-a9c2-45a940dce7f7,Plumas,USCAGVCC,227165.6264,4404850.019,NO,,
2298,2298,2514,BLM,NV,CANOD,Northern California District,D552,,POST,,Natural,1,2.9,,B,2,8/3/1998 0:00,8,3,1998,8,3,1998,5620,41.6049,-119.726,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,0da78ad3-7bc2-4755-b450-feaa4b9bfcdc,Washoe,USCASIFC,272837.7329,4609499.837,NO,,
2311,2311,2527,BLM,NV,CANOD,Northern California District,D718,CA-NOD-2073,DRY,,Natural,1,10000,,G,7,7/20/1999 0:00,7,20,1999,7,20,1999,4259,40.29656,-119.87437,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,2a7f0e84-8d83-47a6-acde-13b8bbdba3dc,Washoe,USCASIFC,255692.4022,4464638.458,NO,,
2329,2329,2545,BLM,NV,CANOD,Northern California District,U591,,RESTRICTED,,Natural,1,2,,B,2,8/10/1993 0:00,8,10,1993,8,10,1993,4140,40.2832,-119.8177,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,f993e728-3080-46a1-ad5f-c99dc1f11948,Washoe,USCASIFC,260462.5205,4463000.37,NO,,
21531,21531,21931,BLM,NV,NVCCD,Carson City District,LE88,2017-NVCCD-030812,Warm Springs,,Undetermined,,885.039782,,E,5,10/10/2017 0:00,10,10,2017,10,10,2017,5919,39.80687,-119.7661,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,f78679ee-69cf-41f3-b2b4-93c4d1ad0b4a,Washoe,USNVSFC,263205.9204,4409982.94,NO,,
2354,2354,2570,BLM,NV,CANOD,Northern California District,U589,,PIPE,,Natural,1,2,,B,2,8/13/1996 0:00,8,13,1996,8,13,1996,4747,40.2832,-119.951,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,d80347c8-de89-4fb2-85b9-e3c1471ca986,Washoe,USCASIFC,249128.8391,4463369.585,NO,,
2710,2710,2926,BIA,NV,NVCCD,Carson City District,J553,,BIA 2,,Human,2,3,,B,2,3/1/1992 0:00,3,1,1992,3,1,1992,4160,39.6666,-119.301,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,c55736e8-c21c-493c-8bc6-c6ac104fe778,Washoe,USNVSFC,302625.5033,4393284.735,NO,,
2711,2711,2927,BLM,NV,NVCCD,Carson City District,J555,,DIXIEVAL 1,,Human,1,62,,C,3,3/7/1992 0:00,3,7,1992,3,7,1992,3409,39.7832,-118.0676,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,ee1fe8e6-edb2-4d74-8934-00599a66beae,Churchill,USNVSFC,408581.4683,4404240.019,NO,,
2712,2712,2928,BLM,NV,NVCCD,Carson City District,J554,,FERNLEY,,Human,6,12,,C,3,3/9/1992 0:00,3,9,1992,3,9,1992,4111,39.5999,-119.201,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,4c973a7c-6e5b-405f-91f3-54a0caa5cfba,Lyon,USNVSFC,311022.5758,4385665.884,NO,,
2713,2713,2929,BIA,NV,NVCCD,Carson City District,J562,,BIA 2,,Human,2,12,,C,3,3/24/1992 0:00,3,24,1992,3,24,1992,4065,39.6499,-119.2677,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,05e1123a-206b-4ebe-9b70-1624a8120355,Washoe,USNVSFC,305435.3338,4391358.296,NO,,
2714,2714,2930,BIA,NV,NVCCD,Carson City District,J563,,BIA 3,,Human,2,5,,B,2,4/5/1992 0:00,4,5,1992,4,5,1992,4078,39.7332,-119.3177,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,2bb85e40-7c0f-4e14-a47b-d6cb69b9dd82,Washoe,USNVSFC,301383.9951,4400714.303,NO,,
929,929,1138,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,,,MT. JACKSON,,Natural,5,857,,E,5,8/12/1996 0:00,8,12,1996,8,12,1996,8222,38.30666667,-119.3755556,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Central California District,9397df4b-4bdc-4207-8b7a-d103082ee1bd,Mono,USNVSFC,292290.1789,4242511.209,NO,,
2716,2716,2932,BLM,NV,NVCCD,Carson City District,J566,,BIA 4,,Human,2,15,,C,3,4/10/1992 0:00,4,10,1992,4,10,1992,4892,38.8832,-119.701,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,db706dfe-1df7-43ad-9392-a8a6f146c4b2,Douglas,USNVSFC,265713.0574,4307283.264,NO,,
2718,2718,2934,BLM,NV,NVCCD,Carson City District,J568,,BIA 5,,Human,2,4,,B,2,4/15/1992 0:00,4,15,1992,4,15,1992,3796,40.1166,-119.701,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,269681bd-6114-46b1-9195-9b73e90ea4ed,Washoe,USNVSFC,269821.4475,4444196.096,NO,,
2721,2721,2937,BLM,NV,NVCCD,Carson City District,J574,,FT SAGE,,Natural,1,10,,C,3,5/7/1992 0:00,5,7,1992,5,7,1992,4925,40.0499,-119.951,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,19565e57-c4b8-47d6-91c5-ed7bbb574f54,Washoe,USNVSFC,248267.6264,4437468.993,NO,,
2727,2727,2943,BLM,NV,NVCCD,Carson City District,J585,,MCRISTO,,Natural,8,2,,B,2,5/14/1992 0:00,5,14,1992,5,14,1992,6959,39.7999,-119.5177,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,a3e8cb89-cfc6-41a2-b2c3-39d2b571e758,Washoe,USNVSFC,284451.2267,4408580.982,NO,,
13238,13238,13538,FS,CA,NVHTF,Humboldt-Toiyabe National Forest,DF4C,NV-3HTF-2523,HIGHWAY,,Human,13,841.3594137,,E,5,5/21/2007 0:00,5,21,2007,5,21,2007,5095,39.46277778,-120.0069444,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Northern California District,b17bcf85-c09c-40ef-8020-527ecae14a4d,Sierra,USNVSFC,241304.9852,4372450.248,NO,,
2733,2733,2949,BLM,NV,NVCCD,Carson City District,J604,,FERNLEY 2,,Natural,1,7,,B,2,6/4/1992 0:00,6,4,1992,6,4,1992,4072,39.5832,-119.0843,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,f7b2e85b-8fa4-4ce6-8c12-f29ce8f7f695,Churchill,USNVSFC,321000.2815,4383573.267,NO,,
2739,2739,2955,BLM,NV,NVCCD,Carson City District,J640,,FT SAGE 2,,Natural,1,10,,C,3,6/24/1992 0:00,6,24,1992,6,24,1992,4403,40.0666,-119.951,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,bcdc34d6-f3d9-4c7b-9048-59c3d50f9cf0,Washoe,USNVSFC,248329.1344,4439322.975,NO,,
2745,2745,2961,BLM,NV,NVCCD,Carson City District,J646,,WILSON CYN,,Human,1,2,,B,2,7/4/1992 0:00,7,4,1992,7,4,1992,4728,38.8166,-119.251,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,898e54aa-1bc9-401c-b343-9e09cdd31653,Lyon,USNVSFC,304568.8919,4298831.89,NO,,
2775,2775,2991,BLM,NV,NVCCD,Carson City District,J759,,TALA,,Human,1,4,,B,2,8/21/1992 0:00,8,21,1992,8,21,1992,6919,39.4832,-119.3177,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,cdb9661b-f789-4a08-837c-9f4f4a89b926,Lyon,USNVSFC,300667.9524,4372964.334,NO,,
9093,9093,9357,BLM,NV,NVCCD,Carson City District,J950,NV-CCD-1341,CLDSPRINGS,,Human,1,835,,E,5,7/23/2000 0:00,7,23,2000,7,23,2000,4760,39.9749,-119.976,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,b6a29e30-5e95-4b3f-9fde-ad89da7f860d,Washoe,USNVSFC,245856.3801,4429213.795,NO,,
2805,2805,3021,BLM,NV,NVCCD,Carson City District,X551,,COPPERBELT,,Human,8,5,,B,2,3/20/1993 0:00,3,20,1993,3,20,1993,4682,38.8166,-119.1343,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,826c2243-55fb-4f56-b402-7047c8a97f81,Lyon,USNVSFC,314701.7904,4298588.701,NO,,
